1597,643,219.34
1598,655,223.44
1599,585,199.56
1600,633,215.93
1601,605,206.38
1602,606,206.72
1603,598,203.99
1604,646,220.37
1605,661,225.48
1606,610,208.09
1607,622,212.18
1608,603,205.70
1609,606,206.72
1610,626,213.54
1611,621,211.84
1612,580,197.85
1613,587,200.24
1614,627,213.89
1615,609,207.75
1616,615,209.79
1617,569,194.10
1618,576,196.49
1619,603,205.70
1620,631,215.25
1621,609,207.75
1622,592,201.95
1623,607,207.06
1624,631,215.25
1625,618,210.82
1626,603,205.70
1627,652,222.41
1628,583,198.88
1629,642,219.00
1630,596,203.31
1631,640,218.32
1632,592,201.95
1633,595,202.97
1634,633,215.93
1635,602,205.36
1636,592,201.95
1637,614,209.45
1638,687,234.35
1639,647,220.71
1640,627,213.89
1641,642,219.00
1642,603,205.70
1643,593,202.29
1644,635,216.61
1645,570,194.44
1646,662,225.83
1647,626,213.54
1648,646,220.37
1649,657,224.12
1650,620,211.50
1651,656,223.78
1652,646,220.37
1653,635,216.61
1654,652,222.41
1655,671,228.90
1656,607,207.06
1657,666,227.19
1658,656,223.78
1659,617,210.47
